fecha,CVE_ENT,def_registradas
2020-04-26,12,25
2020-04-26,13,27
2020-04-26,14,61
2020-04-26,15,219
2020-04-26,16,33
2020-04-26,17,30
2020-04-26,18,10
2020-04-26,19,34
2020-04-26,2,76
2020-04-26,20,16
2020-04-26,21,117
2020-04-26,22,37
2020-04-26,23,21
2020-04-26,24,39
2020-04-26,25,21
2020-04-26,26,44
2020-04-26,27,20
2020-04-26,28,21
2020-04-26,29,13
2020-04-26,3,8
2020-04-26,30,10
2020-04-26,31,28
2020-04-26,32,14
2020-04-26,39,2
2020-04-26,4,9
2020-04-26,5,21
2020-04-26,6,9
2020-04-26,7,43
2020-04-26,8,68
2020-04-26,9,350
2020-04-27,1,16
2020-04-27,10,7
2020-04-27,11,69
2020-04-27,12,35
2020-04-27,13,20
2020-04-27,14,72
2020-04-27,15,331
2020-04-27,16,38
2020-04-27,17,37
2020-04-27,18,6
2020-04-27,19,34
2020-04-27,2,76
2020-04-27,20,23
2020-04-27,21,112
2020-04-27,22,20
2020-04-27,23,28
2020-04-27,24,45
2020-04-27,25,26
2020-04-27,26,33
2020-04-27,27,10
2020-04-27,28,25
2020-04-27,29,16
2020-04-27,3,9
2020-04-27,30,13
2020-04-27,31,17
2020-04-27,32,21
2020-04-27,39,1
2020-04-27,4,8
2020-04-27,5,40
2020-04-27,6,13
2020-04-27,7,41
2020-04-27,8,59
2020-04-27,9,427
2020-04-28,1,15
2020-04-28,10,14
2020-04-28,11,71
2020-04-28,12,36
2020-04-28,13,24
2020-04-28,14,63
2020-04-28,15,235
2020-04-28,16,40
2020-04-28,17,36
2020-04-28,18,6
2020-04-28,19,32
2020-04-28,2,91
2020-04-28,20,29
2020-04-28,21,106
2020-04-28,22,25
2020-04-28,23,22
2020-04-28,24,26
2020-04-28,25,27
2020-04-28,26,37
2020-04-28,27,16
2020-04-28,28,21
2020-04-28,29,10
2020-04-28,3,8
2020-04-28,30,6
2020-04-28,31,19
2020-04-28,32,15
2020-04-28,39,2
2020-04-28,4,6
2020-04-28,5,26
2020-04-28,6,6
2020-04-28,7,26
2020-04-28,8,65
2020-04-28,9,487
2020-04-29,1,11
2020-04-29,10,13
2020-04-29,11,77
2020-04-29,12,28
2020-04-29,13,28
2020-04-29,14,63
2020-04-29,15,245
2020-04-29,16,34
2020-04-29,17,37
2020-04-29,18,11
2020-04-29,19,38
2020-04-29,2,91
2020-04-29,20,29
2020-04-29,21,112
2020-04-29,22,25
2020-04-29,23,21
2020-04-29,24,28
2020-04-29,25,28
2020-04-29,26,39
2020-04-29,27,17
2020-04-29,28,31
2020-04-29,29,8
2020-04-29,3,7
2020-04-29,30,11
2020-04-29,31,23
2020-04-29,32,7
2020-04-29,39,4
2020-04-29,4,11
2020-04-29,5,25
2020-04-29,6,5
2020-04-29,7,39
2020-04-29,8,102
2020-04-29,9,529
2020-04-30,1,15
2020-04-30,10,9
2020-04-30,11,92
2020-04-30,12,30
2020-04-30,13,31
2020-04-30,14,106
2020-04-30,15,359
2020-04-30,16,34
2020-04-30,17,51
2020-04-30,18,11
2020-04-30,19,31
2020-04-30,2,78
2020-04-30,20,25
2020-04-30,21,104
2020-04-30,22,24
2020-04-30,23,30
2020-04-30,24,27
2020-04-30,25,27
2020-04-30,26,30
2020-04-30,27,18
2020-04-30,28,30
2020-04-30,29,9
2020-04-30,3,6
2020-04-30,30,11
2020-04-30,31,22
2020-04-30,32,20
2020-04-30,39,3
2020-04-30,4,8
2020-04-30,5,31
2020-04-30,6,17
2020-04-30,7,35
2020-04-30,8,65
2020-04-30,9,447
2020-05-01,1,11
2020-05-01,10,13
2020-05-01,11,62
2020-05-01,12,26
2020-05-01,13,36
2020-05-01,14,138
2020-05-01,15,473
2020-05-01,16,36
2020-05-01,17,72
2020-05-01,18,9
2020-05-01,19,38
2020-05-01,2,82
2020-05-01,20,28
2020-05-01,21,106
2020-05-01,22,21
2020-05-01,23,25
2020-05-01,24,31
2020-05-01,25,36
2020-05-01,26,36
2020-05-01,27,14
2020-05-01,28,19
2020-05-01,29,6
2020-05-01,3,6
2020-05-01,30,13
2020-05-01,31,23
2020-05-01,32,16
2020-05-01,39,1
2020-05-01,4,6
2020-05-01,5,30
2020-05-01,6,10
2020-05-01,7,45
2020-05-01,8,70
2020-05-01,9,341
2020-05-02,1,15
2020-05-02,10,15
2020-05-02,11,104
2020-05-02,12,35
2020-05-02,13,28
2020-05-02,14,129
2020-05-02,15,461
2020-05-02,16,38
2020-05-02,17,58
2020-05-02,18,7
2020-05-02,19,41
2020-05-02,2,83
2020-05-02,20,26
2020-05-02,21,123
2020-05-02,22,31
2020-05-02,23,17
2020-05-02,24,29
2020-05-02,25,31
2020-05-02,26,35
2020-05-02,27,19
2020-05-02,28,24
2020-05-02,29,14
2020-05-02,3,9
2020-05-02,30,4
2020-05-02,31,22
2020-05-02,32,23
2020-05-02,39,1
2020-05-02,4,5
2020-05-02,5,40
2020-05-02,6,7
2020-05-02,7,47
2020-05-02,8,65
2020-05-02,9,206
2020-05-03,1,13
2020-05-03,10,14
2020-05-03,11,80
2020-05-03,12,37
2020-05-03,13,29
2020-05-03,14,117
2020-05-03,15,480
2020-05-03,16,31
2020-05-03,17,75
2020-05-03,18,8
2020-05-03,19,30
2020-05-03,2,63
2020-05-03,20,30
2020-05-03,21,125
2020-05-03,22,31
2020-05-03,23,27
2020-05-03,24,30
2020-05-03,25,25
2020-05-03,26,32
2020-05-03,27,20
2020-05-03,28,16
2020-05-03,29,11
2020-05-03,3,12
2020-05-03,30,8
2020-05-03,31,19
2020-05-03,32,17
2020-05-03,39,1
2020-05-03,4,5
2020-05-03,5,50
2020-05-03,6,11
2020-05-03,7,61
2020-05-03,8,54
2020-05-03,9,158
2020-05-04,1,15
2020-05-04,10,15
2020-05-04,11,81
2020-05-04,12,39
2020-05-04,13,34
2020-05-04,14,89
2020-05-04,15,396
2020-05-04,16,31
2020-05-04,17,82
2020-05-04,18,9
2020-05-04,19,39
2020-05-04,2,61
2020-05-04,20,27
2020-05-04,21,101
2020-05-04,22,27
2020-05-04,23,31
2020-05-04,24,33
2020-05-04,25,27
2020-05-04,26,32
2020-05-04,27,16
2020-05-04,28,17
2020-05-04,29,12
2020-05-04,3,13
2020-05-04,30,12
2020-05-04,31,16
2020-05-04,32,17
2020-05-04,39,1
2020-05-04,4,13
2020-05-04,5,55
2020-05-04,6,14
2020-05-04,7,42
2020-05-04,8,73
2020-05-04,9,90
2020-05-05,1,5
2020-05-05,10,16
2020-05-05,11,96
2020-05-05,12,40
2020-05-05,13,23
2020-05-05,14,94
2020-05-05,15,330
2020-05-05,16,35
2020-05-05,17,60
2020-05-05,18,7
2020-05-05,19,34
2020-05-05,2,65
2020-05-05,20,27
2020-05-05,21,122
2020-05-05,22,29
2020-05-05,23,22
2020-05-05,24,41
2020-05-05,25,36
2020-05-05,26,25
2020-05-05,27,13
2020-05-05,28,21
2020-05-05,29,19
2020-05-05,3,5
2020-05-05,30,9
2020-05-05,31,26
2020-05-05,32,15
2020-05-05,39,3
2020-05-05,4,11
2020-05-05,5,40
2020-05-05,6,9
2020-05-05,7,28
2020-05-05,8,58
2020-05-05,9,289
2020-05-06,1,8
2020-05-06,10,16
2020-05-06,11,91
2020-05-06,12,41
2020-05-06,13,20
2020-05-06,14,57
2020-05-06,15,171
2020-05-06,16,38
2020-05-06,17,80
2020-05-06,18,9
2020-05-06,19,31
2020-05-06,2,72
2020-05-06,20,27
2020-05-06,21,99
2020-05-06,22,31
2020-05-06,23,22
2020-05-06,24,33
2020-05-06,25,15
2020-05-06,26,26
2020-05-06,27,19
2020-05-06,28,16
2020-05-06,29,6
2020-05-06,3,9
2020-05-06,30,10
2020-05-06,31,23
2020-05-06,32,13
2020-05-06,39,1
2020-05-06,4,11
2020-05-06,5,45
2020-05-06,6,6
2020-05-06,7,28
2020-05-06,8,71
2020-05-06,9,446
2020-05-07,1,9
2020-05-07,10,14
2020-05-07,11,70
2020-05-07,12,35
2020-05-07,13,27
2020-05-07,14,59
2020-05-07,15,273
2020-05-07,16,33
2020-05-07,17,35
2020-05-07,18,8
2020-05-07,19,33
2020-05-07,2,61
2020-05-07,20,23
2020-05-07,21,144
2020-05-07,22,29
2020-05-07,23,17
2020-05-07,24,31
2020-05-07,25,26
2020-05-07,26,24
2020-05-07,27,20
2020-05-07,28,16
2020-05-07,29,14
2020-05-07,3,4
2020-05-07,30,7
2020-05-07,31,23
2020-05-07,32,5
2020-05-07,39,2
2020-05-07,4,6
2020-05-07,5,40
2020-05-07,6,7
2020-05-07,7,29
2020-05-07,8,48
2020-05-07,9,369
2020-05-08,1,12
2020-05-08,10,24
2020-05-08,11,78
2020-05-08,12,38
2020-05-08,13,40
2020-05-08,14,96
2020-05-08,15,430
2020-05-08,16,36
2020-05-08,17,43
2020-05-08,18,6
2020-05-08,19,39
2020-05-08,2,48
2020-05-08,20,28
2020-05-08,21,125
2020-05-08,22,30
2020-05-08,23,16
2020-05-08,24,37
2020-05-08,25,26
2020-05-08,26,32
2020-05-08,27,15
2020-05-08,28,21
2020-05-08,29,9
2020-05-08,3,6
2020-05-08,30,7
2020-05-08,31,16
2020-05-08,32,11
2020-05-08,39,2
2020-05-08,4,10
2020-05-08,5,36
2020-05-08,6,9
2020-05-08,7,36
2020-05-08,8,25
2020-05-08,9,101
2020-05-09,1,14
2020-05-09,10,16
2020-05-09,11,74
2020-05-09,12,38
2020-05-09,13,23
2020-05-09,14,56
2020-05-09,15,209
2020-05-09,16,28
2020-05-09,17,57
2020-05-09,18,5
2020-05-09,19,36
2020-05-09,2,52
2020-05-09,20,29
2020-05-09,21,118
2020-05-09,22,29
2020-05-09,23,19
2020-05-09,24,37
2020-05-09,25,24
2020-05-09,26,26
2020-05-09,27,9
2020-05-09,28,17
2020-05-09,29,10
2020-05-09,3,6
2020-05-09,30,9
2020-05-09,31,32
2020-05-09,32,7
2020-05-09,39,1
2020-05-09,4,10
2020-05-09,5,30
2020-05-09,6,3
2020-05-09,7,29
2020-05-09,8,21
2020-05-09,9,60
2020-05-10,1,19
2020-05-10,10,11
2020-05-10,11,90
2020-05-10,12,36
2020-05-10,13,21
2020-05-10,14,55
2020-05-10,15,272
2020-05-10,16,34
2020-05-10,17,64
2020-05-10,18,8
2020-05-10,19,26
2020-05-10,2,65
2020-05-10,20,23
2020-05-10,21,142
2020-05-10,22,26
2020-05-10,23,10
2020-05-10,24,45
2020-05-10,25,20
2020-05-10,26,20
2020-05-10,27,14
2020-05-10,28,17
2020-05-10,29,16
2020-05-10,3,3
2020-05-10,30,10
2020-05-10,31,21
2020-05-10,32,8
2020-05-10,39,3
2020-05-10,4,8
2020-05-10,5,35
2020-05-10,6,9
2020-05-10,7,47
2020-05-10,8,9
2020-05-10,9,95
2020-05-11,1,12
2020-05-11,10,9
2020-05-11,11,79
2020-05-11,12,39
2020-05-11,13,18
2020-05-11,14,37
2020-05-11,15,125
2020-05-11,16,38
2020-05-11,17,73
2020-05-11,18,6
2020-05-11,19,24
2020-05-11,2,71
2020-05-11,20,33
2020-05-11,21,136
2020-05-11,22,29
2020-05-11,23,17
2020-05-11,24,32
2020-05-11,25,26
2020-05-11,26,18
2020-05-11,27,21
2020-05-11,28,20
2020-05-11,29,17
2020-05-11,3,7
2020-05-11,30,10
2020-05-11,31,18
2020-05-11,32,7
2020-05-11,39,4
2020-05-11,4,8
2020-05-11,5,52
2020-05-11,6,4
2020-05-11,7,28
2020-05-11,8,7
2020-05-11,9,41
2020-05-12,1,13
2020-05-12,10,10
2020-05-12,11,93
2020-05-12,12,43
2020-05-12,13,22
2020-05-12,14,43
2020-05-12,15,102
2020-05-12,16,34
2020-05-12,17,66
2020-05-12,18,9
2020-05-12,19,34
2020-05-12,2,48
2020-05-12,20,28
2020-05-12,21,164
2020-05-12,22,25
2020-05-12,23,23
2020-05-12,24,40
2020-05-12,25,37
2020-05-12,26,11
2020-05-12,27,9
2020-05-12,28,21
2020-05-12,29,13
2020-05-12,3,6
2020-05-12,30,8
2020-05-12,31,30
2020-05-12,32,8
2020-05-12,39,2
2020-05-12,4,8
2020-05-12,5,37
2020-05-12,6,2
2020-05-12,7,11
2020-05-12,8,14
2020-05-12,9,39
2020-05-13,1,15
2020-05-13,10,17
2020-05-13,11,102
2020-05-13,12,41
2020-05-13,13,16
2020-05-13,14,27
2020-05-13,15,96
2020-05-13,16,36
2020-05-13,17,59
2020-05-13,18,7
2020-05-13,19,42
2020-05-13,2,42
2020-05-13,20,31
2020-05-13,21,154
2020-05-13,22,26
2020-05-13,23,9
2020-05-13,24,47
2020-05-13,25,24
2020-05-13,26,23
2020-05-13,27,11
2020-05-13,28,29
2020-05-13,29,13
2020-05-13,3,2
2020-05-13,30,15
2020-05-13,31,18
2020-05-13,32,6
2020-05-13,39,2
2020-05-13,4,6
2020-05-13,5,38
2020-05-13,6,1
2020-05-13,7,18
2020-05-13,8,10
2020-05-13,9,123
2020-05-14,1,16
2020-05-14,10,16
2020-05-14,11,105
2020-05-14,12,44
2020-05-14,13,22
2020-05-14,14,12
2020-05-14,15,49
2020-05-14,16,41
2020-05-14,17,50
2020-05-14,18,5
2020-05-14,19,30
2020-05-14,2,61
2020-05-14,20,27
2020-05-14,21,138
2020-05-14,22,42
2020-05-14,23,8
2020-05-14,24,41
2020-05-14,25,31
2020-05-14,26,16
2020-05-14,27,18
2020-05-14,28,34
2020-05-14,29,8
2020-05-14,3,2
2020-05-14,30,12
2020-05-14,31,29
2020-05-14,32,10
2020-05-14,39,3
2020-05-14,4,10
2020-05-14,5,36
2020-05-14,6,2
2020-05-14,7,23
2020-05-14,8,4
2020-05-14,9,142
2020-05-15,1,15
2020-05-15,10,13
2020-05-15,11,94
2020-05-15,12,54
2020-05-15,13,24
2020-05-15,14,12
2020-05-15,15,31
2020-05-15,16,33
2020-05-15,17,60
2020-05-15,18,8
2020-05-15,19,33
2020-05-15,2,70
2020-05-15,20,36
2020-05-15,21,145
2020-05-15,22,35
2020-05-15,23,12
2020-05-15,24,35
2020-05-15,25,37
2020-05-15,26,24
2020-05-15,27,20
2020-05-15,28,33
2020-05-15,29,13
2020-05-15,3,1
2020-05-15,30,4
2020-05-15,31,33
2020-05-15,32,13
2020-05-15,39,4
2020-05-15,4,11
2020-05-15,5,37
2020-05-15,6,2
2020-05-15,7,19
2020-05-15,8,7
2020-05-15,9,373
2020-05-16,1,8
2020-05-16,10,13
2020-05-16,11,77
2020-05-16,12,54
2020-05-16,13,25
2020-05-16,14,31
2020-05-16,15,76
2020-05-16,16,55
2020-05-16,17,49
2020-05-16,18,6
2020-05-16,19,34
2020-05-16,2,50
2020-05-16,20,32
2020-05-16,21,147
2020-05-16,22,48
2020-05-16,23,10
2020-05-16,24,45
2020-05-16,25,29
2020-05-16,26,28
2020-05-16,27,30
2020-05-16,28,41
2020-05-16,29,17
2020-05-16,3,2
2020-05-16,30,6
2020-05-16,31,16
2020-05-16,32,16
2020-05-16,39,5
2020-05-16,4,12
2020-05-16,5,34
2020-05-16,6,1
2020-05-16,7,19
2020-05-16,8,13
2020-05-16,9,313
2020-05-17,1,21
2020-05-17,10,14
2020-05-17,11,67
2020-05-17,12,58
2020-05-17,13,41
2020-05-17,14,58
2020-05-17,15,302
2020-05-17,16,43
2020-05-17,17,61
2020-05-17,18,9
2020-05-17,19,32
2020-05-17,2,73
2020-05-17,20,28
2020-05-17,21,145
2020-05-17,22,36
2020-05-17,23,16
2020-05-17,24,34
2020-05-17,25,30
2020-05-17,26,42
2020-05-17,27,20
2020-05-17,28,35
2020-05-17,29,12
2020-05-17,3,5
2020-05-17,30,12
2020-05-17,31,26
2020-05-17,32,9
2020-05-17,39,4
2020-05-17,4,2
2020-05-17,5,28
2020-05-17,6,3
2020-05-17,7,33
2020-05-17,8,13
2020-05-17,9,220
2020-05-18,1,19
2020-05-18,10,7
2020-05-18,11,82
2020-05-18,12,55
2020-05-18,13,28
2020-05-18,14,88
2020-05-18,15,398
2020-05-18,16,61
2020-05-18,17,55
2020-05-18,18,9
2020-05-18,19,42
2020-05-18,2,74
2020-05-18,20,34
2020-05-18,21,167
2020-05-18,22,34
2020-05-18,23,17
2020-05-18,24,28
2020-05-18,25,37
2020-05-18,26,34
2020-05-18,27,22
2020-05-18,28,29
2020-05-18,29,7
2020-05-18,3,7
2020-05-18,30,13
2020-05-18,31,32
2020-05-18,32,16
2020-05-18,39,4
2020-05-18,4,19
2020-05-18,5,43
2020-05-18,6,12
2020-05-18,7,65
2020-05-18,8,10
2020-05-18,9,195
2020-05-19,1,10
2020-05-19,10,17
2020-05-19,11,96
2020-05-19,12,40
2020-05-19,13,28
2020-05-19,14,95
2020-05-19,15,410
2020-05-19,16,36
2020-05-19,17,48
2020-05-19,18,7
2020-05-19,19,33
2020-05-19,2,48
2020-05-19,20,38
2020-05-19,21,164
2020-05-19,22,39
2020-05-19,23,17
2020-05-19,24,33
2020-05-19,25,41
2020-05-19,26,34
2020-05-19,27,29
2020-05-19,28,16
2020-05-19,29,7
2020-05-19,3,5
2020-05-19,30,9
2020-05-19,31,32
2020-05-19,32,21
2020-05-19,39,4
2020-05-19,4,8
2020-05-19,5,54
2020-05-19,6,16
2020-05-19,7,59
2020-05-19,8,16
2020-05-19,9,194
2020-05-20,1,13
2020-05-20,10,11
2020-05-20,11,77
2020-05-20,12,53
2020-05-20,13,25
2020-05-20,14,75
2020-05-20,15,259
2020-05-20,16,50
2020-05-20,17,47
2020-05-20,18,15
2020-05-20,19,39
2020-05-20,2,47
2020-05-20,20,27
2020-05-20,21,160
2020-05-20,22,36
2020-05-20,23,16
2020-05-20,24,25
2020-05-20,25,33
2020-05-20,26,26
2020-05-20,27,24
2020-05-20,28,23
2020-05-20,29,14
2020-05-20,3,4
2020-05-20,30,11
2020-05-20,31,31
2020-05-20,32,24
2020-05-20,39,2
2020-05-20,4,7
2020-05-20,5,35
2020-05-20,6,8
2020-05-20,7,38
2020-05-20,8,9
2020-05-20,9,62
2020-05-21,1,18
2020-05-21,10,17
2020-05-21,11,70
2020-05-21,12,67
2020-05-21,13,39
2020-05-21,14,88
2020-05-21,15,368
2020-05-21,16,52
2020-05-21,17,43
2020-05-21,18,12
2020-05-21,19,27
2020-05-21,2,53
2020-05-21,20,24
2020-05-21,21,154
2020-05-21,22,41
2020-05-21,23,15
2020-05-21,24,43
2020-05-21,25,37
2020-05-21,26,47
2020-05-21,27,26
2020-05-21,28,26
2020-05-21,29,11
2020-05-21,3,4
2020-05-21,30,16
2020-05-21,31,25
2020-05-21,32,18
2020-05-21,39,1
2020-05-21,4,8
2020-05-21,5,45
2020-05-21,6,8
2020-05-21,7,35
2020-05-21,8,5
2020-05-21,9,38
2020-05-22,1,15
2020-05-22,10,10
2020-05-22,11,86
2020-05-22,12,59
2020-05-22,13,33
2020-05-22,14,35
2020-05-22,15,64
2020-05-22,16,57
2020-05-22,17,46
2020-05-22,18,14
2020-05-22,19,41
2020-05-22,2,48
2020-05-22,20,24
2020-05-22,21,172
2020-05-22,22,36
2020-05-22,23,7
2020-05-22,24,30
2020-05-22,25,35
2020-05-22,26,32
2020-05-22,27,23
2020-05-22,28,24
2020-05-22,29,16
2020-05-22,3,7
2020-05-22,30,15
2020-05-22,31,29
2020-05-22,32,16
2020-05-22,39,3
2020-05-22,4,6
2020-05-22,5,41
2020-05-22,6,4
2020-05-22,7,34
2020-05-22,8,3
2020-05-22,9,227
2020-05-23,1,14
2020-05-23,10,10
2020-05-23,11,90
2020-05-23,12,66
2020-05-23,13,27
2020-05-23,14,33
2020-05-23,15,137
2020-05-23,16,41
2020-05-23,17,46
2020-05-23,18,8
2020-05-23,19,34
2020-05-23,2,54
2020-05-23,20,30
2020-05-23,21,143
2020-05-23,22,37
2020-05-23,23,9
2020-05-23,24,37
2020-05-23,25,26
2020-05-23,26,51
2020-05-23,27,25
2020-05-23,28,28
2020-05-23,29,22
2020-05-23,3,4
2020-05-23,30,8
2020-05-23,31,25
2020-05-23,32,15
2020-05-23,39,1
2020-05-23,4,13
2020-05-23,5,34
2020-05-23,6,7
2020-05-23,7,21
2020-05-23,8,8
2020-05-23,9,169
2020-05-24,1,13
2020-05-24,10,17
2020-05-24,11,97
2020-05-24,12,61
2020-05-24,13,34
2020-05-24,14,94
2020-05-24,15,420
2020-05-24,16,42
2020-05-24,17,44
2020-05-24,18,9
2020-05-24,19,40
2020-05-24,2,52
2020-05-24,20,28
2020-05-24,21,161
2020-05-24,22,42
2020-05-24,23,13
2020-05-24,24,58
2020-05-24,25,32
2020-05-24,26,58
2020-05-24,27,26
2020-05-24,28,29
2020-05-24,29,19
2020-05-24,3,5
2020-05-24,30,17
2020-05-24,31,14
2020-05-24,32,13
2020-05-24,39,4
2020-05-24,4,11
2020-05-24,5,41
2020-05-24,6,9
2020-05-24,7,70
2020-05-24,8,3
2020-05-24,9,274
2020-05-25,1,11
2020-05-25,10,12
2020-05-25,11,81
2020-05-25,12,64
2020-05-25,13,23
2020-05-25,14,76
2020-05-25,15,232
2020-05-25,16,49
2020-05-25,17,44
2020-05-25,18,6
2020-05-25,19,43
2020-05-25,2,58
2020-05-25,20,25
2020-05-25,21,188
2020-05-25,22,26
2020-05-25,23,13
2020-05-25,24,41
2020-05-25,25,27
2020-05-25,26,35
2020-05-25,27,23
2020-05-25,28,37
2020-05-25,29,13
2020-05-25,3,3
2020-05-25,30,10
2020-05-25,31,26
2020-05-25,32,12
2020-05-25,39,5
2020-05-25,4,8
2020-05-25,5,40
2020-05-25,6,7
2020-05-25,7,67
2020-05-25,8,6
2020-05-25,9,265
2020-05-26,1,7
2020-05-26,10,24
2020-05-26,11,82
2020-05-26,12,61
2020-05-26,13,21
2020-05-26,14,31
2020-05-26,15,254
2020-05-26,16,33
2020-05-26,17,41
2020-05-26,18,10
2020-05-26,19,27
2020-05-26,2,46
2020-05-26,20,32
2020-05-26,21,174
2020-05-26,22,40
2020-05-26,23,11
2020-05-26,24,48
2020-05-26,25,29
2020-05-26,26,35
2020-05-26,27,29
2020-05-26,28,18
2020-05-26,29,24
2020-05-26,3,6
2020-05-26,30,17
2020-05-26,31,21
2020-05-26,32,20
2020-05-26,39,3
2020-05-26,4,13
2020-05-26,5,38
2020-05-26,6,7
2020-05-26,7,51
2020-05-26,8,22
2020-05-26,9,83
2020-05-27,1,26
2020-05-27,10,15
2020-05-27,11,89
2020-05-27,12,65
2020-05-27,13,20
2020-05-27,14,68
2020-05-27,15,308
2020-05-27,16,44
2020-05-27,17,39
2020-05-27,18,11
2020-05-27,19,38
2020-05-27,2,39
2020-05-27,20,27
2020-05-27,21,154
2020-05-27,22,34
2020-05-27,23,19
2020-05-27,24,51
2020-05-27,25,41
2020-05-27,26,36
2020-05-27,27,26
2020-05-27,28,20
2020-05-27,29,14
2020-05-27,3,7
2020-05-27,30,9
2020-05-27,31,31
2020-05-27,32,8
2020-05-27,39,4
2020-05-27,4,6
2020-05-27,5,33
2020-05-27,6,5
2020-05-27,7,67
2020-05-27,8,22
2020-05-27,9,10
2020-05-28,1,25
2020-05-28,10,24
2020-05-28,11,110
2020-05-28,12,66
2020-05-28,13,17
2020-05-28,14,38
2020-05-28,15,85
2020-05-28,16,43
2020-05-28,17,44
2020-05-28,18,7
2020-05-28,19,34
2020-05-28,2,35
2020-05-28,20,39
2020-05-28,21,160
2020-05-28,22,34
2020-05-28,23,15
2020-05-28,24,32
2020-05-28,25,38
2020-05-28,26,29
2020-05-28,27,32
2020-05-28,28,27
2020-05-28,29,20
2020-05-28,3,2
2020-05-28,30,14
2020-05-28,31,22
2020-05-28,32,10
2020-05-28,4,11
2020-05-28,5,28
2020-05-28,7,38
2020-05-28,8,35
2020-05-28,9,19
2020-05-29,1,25
2020-05-29,10,17
2020-05-29,11,96
2020-05-29,12,77
2020-05-29,13,16
2020-05-29,14,14
2020-05-29,15,31
2020-05-29,16,33
2020-05-29,17,30
2020-05-29,18,11
2020-05-29,19,49
2020-05-29,2,44
2020-05-29,20,38
2020-05-29,21,165
2020-05-29,22,38
2020-05-29,23,12
2020-05-29,24,40
2020-05-29,25,36
2020-05-29,26,18
2020-05-29,27,23
2020-05-29,28,23
2020-05-29,29,12
2020-05-29,30,15
2020-05-29,31,17
2020-05-29,32,10
2020-05-29,39,4
2020-05-29,4,6
2020-05-29,5,39
2020-05-29,6,2
2020-05-29,7,10
2020-05-29,8,35
2020-05-29,9,70
2020-05-30,1,17
2020-05-30,10,11
2020-05-30,11,97
2020-05-30,12,72
2020-05-30,13,23
2020-05-30,14,11
2020-05-30,15,30
2020-05-30,16,35
2020-05-30,17,30
2020-05-30,18,11
2020-05-30,19,36
2020-05-30,2,43
2020-05-30,20,48
2020-05-30,21,149
2020-05-30,22,28
2020-05-30,23,4
2020-05-30,24,37
2020-05-30,25,39
2020-05-30,26,23
2020-05-30,27,15
2020-05-30,28,24
2020-05-30,29,19
2020-05-30,3,3
2020-05-30,30,7
2020-05-30,31,24
2020-05-30,32,7
2020-05-30,39,6
2020-05-30,4,1
2020-05-30,5,36
2020-05-30,6,9
2020-05-30,7,19
2020-05-30,8,60
2020-05-30,9,98
2020-05-31,1,13
2020-05-31,10,14
2020-05-31,11,90
2020-05-31,12,81
2020-05-31,13,31
2020-05-31,14,24
2020-05-31,15,110
2020-05-31,16,37
2020-05-31,17,31
2020-05-31,18,13
2020-05-31,19,40
2020-05-31,2,54
2020-05-31,20,49
2020-05-31,21,156
2020-05-31,22,25
2020-05-31,23,7
2020-05-31,24,37
2020-05-31,25,30
2020-05-31,26,25
2020-05-31,27,17
2020-05-31,28,23
2020-05-31,29,11
2020-05-31,3,1
2020-05-31,30,9
2020-05-31,31,12
2020-05-31,32,9
2020-05-31,39,5
2020-05-31,4,6
2020-05-31,5,34
2020-05-31,6,4
2020-05-31,7,39
2020-05-31,8,37
2020-05-31,9,105
2020-06-01,1,15
2020-06-01,10,16
2020-06-01,11,70
2020-06-01,12,62
2020-06-01,13,27
2020-06-01,14,78
2020-06-01,15,244
2020-06-01,16,51
2020-06-01,17,26
2020-06-01,18,10
2020-06-01,19,39
2020-06-01,2,56
2020-06-01,20,32
2020-06-01,21,167
2020-06-01,22,7
2020-06-01,23,23
2020-06-01,24,34
2020-06-01,25,34
2020-06-01,26,35
2020-06-01,27,31
2020-06-01,28,29
2020-06-01,29,13
2020-06-01,3,3
2020-06-01,30,4
2020-06-01,32,11
2020-06-01,39,2
2020-06-01,4,3
2020-06-01,5,47
2020-06-01,6,6
2020-06-01,7,67
2020-06-01,8,22
2020-06-01,9,169
2020-06-02,1,11
2020-06-02,10,23
2020-06-02,11,96
2020-06-02,12,61
2020-06-02,13,26
2020-06-02,14,37
2020-06-02,15,111
2020-06-02,16,50
2020-06-02,17,16
2020-06-02,18,16
2020-06-02,19,53
2020-06-02,2,45
2020-06-02,20,43
2020-06-02,21,192
2020-06-02,22,7
2020-06-02,23,15
2020-06-02,24,37
2020-06-02,25,40
2020-06-02,26,36
2020-06-02,27,17
2020-06-02,28,31
2020-06-02,29,24
2020-06-02,3,2
2020-06-02,30,2
2020-06-02,32,11
2020-06-02,39,1
2020-06-02,4,6
2020-06-02,5,19
2020-06-02,6,3
2020-06-02,7,46
2020-06-02,8,21
2020-06-02,9,140
2020-06-03,1,18
2020-06-03,10,11
2020-06-03,11,89
2020-06-03,12,77
2020-06-03,13,18
2020-06-03,14,49
2020-06-03,15,100
2020-06-03,16,48
2020-06-03,17,28
2020-06-03,18,16
2020-06-03,19,52
2020-06-03,2,66
2020-06-03,20,53
2020-06-03,21,173
2020-06-03,22,10
2020-06-03,23,15
2020-06-03,24,32
2020-06-03,25,49
2020-06-03,26,38
2020-06-03,27,13
2020-06-03,28,27
2020-06-03,29,21
2020-06-03,3,3
2020-06-03,30,9
2020-06-03,32,16
